eir,pfpr,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,age12,age13,age14,age15,age16,age17,age18,age19,age20,age21,age22,age23,age24,age25,age26,age27,age28,age29,age30,age31,age32,age33,age34,age35,age36,age37,age38,age39,age40,age41,age42,age43,age44,age45,age46,age47,age48,age49,age50,age51,age52,age53,age54,age55,age56,age57,age58,age59,kappa,z,beta
12.9605,13.843,0.774884,0.864012,0.827918,0.76212,0.669345,0.64916,0.557953,0.488882,0.493181,0.471716,0.469518,0.476384,1.07329,0.561298,0.540369,0.538086,0.489083,0.482135,0.488816,0.468698,0.479362,0.499129,0.480256,0.473831,0.445502,0.386168,0.437498,0.344289,0.525842,0.518951,0.515138,0.532146,0.581712,0.531056,0.510041,0.485506,0.481652,0.240755,0.507527,0.509066,0.506996,0.536271,0.551328,0.513292,0.483133,0.450895,0.437181,0.241073,0.485729,0.479497,0.476814,0.498155,0.550284,0.475031,0.480538,0.407227,0.391904,0.212388,0.417746,0.500709,0.5,4.0,0.193
12.8728,13.7478,0.767444,0.854896,0.852796,0.780668,0.658496,0.639177,0.573814,0.509035,0.470568,0.457804,0.453398,0.468132,1.08313,0.570109,0.557144,0.546564,0.492517,0.494711,0.474209,0.477064,0.476831,0.522785,0.489852,0.487457,0.441393,0.395895,0.424093,0.33269,0.496619,0.546291,0.535314,0.572515,0.586992,0.539746,0.505232,0.488588,0.463491,0.241006,0.478292,0.544748,0.51934,0.541814,0.536984,0.504083,0.505916,0.442157,0.422425,0.22966,0.484566,0.471076,0.47191,0.491256,0.492658,0.485376,0.433659,0.422467,0.404509,0.213796,0.501628,0.484572,0.5,4.0,0.193
12.7597,13.8346,0.775116,0.873803,0.840921,0.804156,0.663739,0.616787,0.555076,0.504402,0.472221,0.474811,0.456165,0.477811,1.06532,0.548757,0.551736,0.505301,0.495651,0.490788,0.487495,0.47218,0.488097,0.507336,0.48632,0.493502,0.446392,0.396555,0.456006,0.33009,0.53886,0.53761,0.506596,0.551613,0.546263,0.540976,0.534921,0.513362,0.459641,0.241944,0.5225,0.477213,0.502813,0.532323,0.526916,0.518576,0.478153,0.493507,0.440343,0.231204,0.469036,0.456957,0.493129,0.483088,0.500124,0.489229,0.459112,0.395124,0.397661,0.219019,0.517022,0.467506,0.5,4.0,0.193
12.862499999999999,13.823,0.750215,0.885752,0.85433,0.781253,0.727386,0.627443,0.55423,0.500418,0.469873,0.466068,0.459781,0.472627,1.05536,0.571547,0.558302,0.527547,0.492517,0.476185,0.493338,0.462215,0.463504,0.520517,0.479514,0.481054,0.441474,0.400562,0.447091,0.324092,0.539665,0.516569,0.516922,0.552892,0.568141,0.556316,0.527284,0.471139,0.49523,0.234179,0.504712,0.481782,0.509647,0.555714,0.539472,0.49495,0.48604,0.461476,0.447717,0.234947,0.505916,0.496478,0.478682,0.477582,0.531976,0.494498,0.50401,0.412704,0.416201,0.201939,0.463889,0.520164,0.5,4.0,0.193
12.9159,14.0278,0.759308,0.870234,0.842784,0.802076,0.687804,0.64082,0.568544,0.508685,0.478362,0.486619,0.462048,0.481361,1.10662,0.574555,0.570477,0.531205,0.50398,0.498824,0.487881,0.466326,0.470881,0.522305,0.484283,0.480542,0.452476,0.394538,0.442352,0.3227,0.539031,0.502139,0.516073,0.545719,0.589277,0.544804,0.506963,0.505249,0.462274,0.237276,0.503436,0.495419,0.512642,0.530028,0.571681,0.512781,0.519504,0.450925,0.44733,0.222867,0.453083,0.48919,0.486481,0.505647,0.517925,0.508098,0.45277,0.416722,0.376543,0.215579,0.474474,0.450511,0.5,4.0,0.193
13.0334,13.9631,0.799111,0.889855,0.876044,0.794012,0.703703,0.632962,0.558642,0.486992,0.489582,0.468777,0.464426,0.462132,1.04888,0.574827,0.555,0.529109,0.525759,0.486632,0.48541,0.478154,0.462945,0.509103,0.490904,0.487147,0.438452,0.39746,0.440537,0.322857,0.529018,0.50117,0.551321,0.522062,0.564087,0.537332,0.510921,0.511938,0.471524,0.232345,0.519452,0.521835,0.489583,0.552313,0.557478,0.526662,0.489217,0.47238,0.422331,0.220615,0.493775,0.520438,0.478335,0.503852,0.550463,0.500778,0.480403,0.413037,0.373163,0.212301,0.446094,0.486211,0.5,4.0,0.193
15.7112,15.8587,0.876556,1.01745,0.972102,0.914454,0.793401,0.726896,0.605029,0.523385,0.524196,0.50029,0.498354,0.509853,1.14276,0.627532,0.601022,0.57953,0.553871,0.512143,0.525367,0.518147,0.512196,0.556314,0.526697,0.536067,0.493667,0.432652,0.496455,0.352581,0.563063,0.571066,0.557615,0.606797,0.612951,0.595254,0.561947,0.55981,0.514792,0.255872,0.53685,0.568736,0.540891,0.550965,0.584066,0.559262,0.544511,0.502733,0.482231,0.252828,0.533494,0.535158,0.565038,0.506373,0.563594,0.513926,0.49016,0.459035,0.43212,0.229631,0.465607,0.49351,0.5,4.0,0.224
15.867799999999999,15.9383,0.868973,1.02127,0.940737,0.895791,0.790244,0.726964,0.626568,0.567437,0.524119,0.495819,0.506,0.509048,1.19145,0.630044,0.633696,0.575004,0.548106,0.533121,0.526027,0.518188,0.514415,0.565503,0.518916,0.541236,0.491004,0.450686,0.489645,0.346219,0.557425,0.552589,0.576516,0.618651,0.615167,0.586082,0.569942,0.549037,0.507131,0.241199,0.554796,0.545565,0.553292,0.581393,0.58554,0.590007,0.525746,0.502588,0.475458,0.250581,0.531138,0.517586,0.527427,0.535107,0.570647,0.555082,0.503215,0.45952,0.428508,0.232715,0.5182,0.503084,0.5,4.0,0.224
15.9094,15.9011,0.884679,1.00167,0.976747,0.888696,0.766796,0.699236,0.619718,0.551688,0.525575,0.511715,0.498445,0.524943,1.14908,0.614293,0.621843,0.560303,0.554399,0.526709,0.528154,0.515833,0.519177,0.567393,0.531971,0.54546,0.486975,0.436146,0.494275,0.372644,0.550826,0.541697,0.555481,0.576705,0.62707,0.602039,0.550987,0.524765,0.509738,0.251218,0.53513,0.560198,0.578155,0.592251,0.57677,0.562078,0.508697,0.486194,0.487438,0.252369,0.516741,0.534952,0.564665,0.532796,0.582024,0.511191,0.497876,0.506008,0.42339,0.234579,0.509107,0.507638,0.5,4.0,0.224
16.0226,16.1213,0.910012,1.02409,1.01061,0.903943,0.809155,0.701813,0.601195,0.551144,0.540474,0.508079,0.50875,0.536125,1.23307,0.622153,0.61102,0.575885,0.553357,0.5347,0.536012,0.520672,0.512878,0.553955,0.530031,0.552088,0.494317,0.446736,0.494965,0.362096,0.584143,0.564431,0.559058,0.614367,0.635503,0.601333,0.564368,0.535056,0.492272,0.262558,0.556098,0.544579,0.556425,0.562402,0.639786,0.563129,0.540331,0.49508,0.455974,0.250956,0.535202,0.56564,0.542744,0.557479,0.578891,0.530939,0.466715,0.464441,0.451142,0.236173,0.496152,0.537247,0.5,4.0,0.224
15.6626,15.8694,0.882908,0.99743,0.974491,0.883024,0.79906,0.7065,0.605304,0.559077,0.519572,0.498483,0.514092,0.539372,1.22272,0.624606,0.608358,0.59042,0.54244,0.531821,0.519276,0.51371,0.511309,0.563132,0.527993,0.534082,0.4674,0.446994,0.508979,0.347317,0.570983,0.542612,0.565623,0.566888,0.631093,0.588805,0.579922,0.52544,0.501059,0.259933,0.531433,0.545952,0.558748,0.570744,0.573641,0.569624,0.521085,0.512654,0.46432,0.241547,0.567348,0.535526,0.550948,0.542504,0.584992,0.531403,0.473159,0.474753,0.398117,0.212727,0.501958,0.498682,0.5,4.0,0.224
16.0625,15.8357,0.893075,0.999958,0.989166,0.933332,0.801002,0.718337,0.635614,0.544688,0.51605,0.507694,0.51244,0.533186,1.2118,0.612887,0.59936,0.577877,0.542128,0.544514,0.503161,0.539682,0.513359,0.576003,0.51499,0.542212,0.474644,0.42889,0.490641,0.347231,0.56526,0.58001,0.587582,0.586246,0.649867,0.610887,0.555102,0.535361,0.510731,0.269631,0.536942,0.543774,0.539293,0.582397,0.603464,0.554192,0.540191,0.514831,0.436665,0.23923,0.500715,0.549162,0.521874,0.53947,0.567263,0.58034,0.501535,0.471003,0.400749,0.228172,0.528248,0.550755,0.5,4.0,0.224
15.7999,15.886,0.91154,1.06114,1.02686,0.913815,0.788252,0.696185,0.624224,0.556585,0.514305,0.515766,0.498916,0.534978,1.18527,0.603829,0.61453,0.582396,0.543587,0.526381,0.532138,0.504653,0.513414,0.54037,0.543368,0.533454,0.484283,0.448269,0.47203,0.365686,0.516325,0.568292,0.608103,0.635702,0.624809,0.599682,0.605202,0.525104,0.511138,0.250958,0.549667,0.527844,0.536162,0.573209,0.628364,0.542741,0.549605,0.519792,0.503043,0.227161,0.525617,0.507763,0.516145,0.549688,0.548409,0.543856,0.491187,0.479797,0.440585,0.223648,0.490243,0.508937,0.5,4.0,0.224
15.8287,15.9048,0.897341,1.02442,0.953222,0.882861,0.779611,0.669038,0.608905,0.54963,0.540093,0.516109,0.525224,0.508589,1.18423,0.616755,0.605226,0.576041,0.535452,0.534453,0.511259,0.511212,0.521124,0.552297,0.527651,0.55846,0.475241,0.429189,0.485061,0.363552,0.571807,0.543382,0.588929,0.598066,0.582876,0.611028,0.558102,0.526697,0.543401,0.253443,0.578279,0.531543,0.542259,0.603193,0.603305,0.548676,0.550955,0.50265,0.464483,0.241123,0.510795,0.54991,0.537568,0.565059,0.544655,0.518154,0.499728,0.478099,0.417198,0.231,0.476242,0.509282,0.5,4.0,0.224
15.8186,15.4684,0.863925,1.01273,0.983156,0.932183,0.790605,0.690659,0.603424,0.571875,0.513785,0.512331,0.501269,0.516316,1.14006,0.613008,0.613679,0.580507,0.558497,0.533701,0.52995,0.515058,0.518442,0.570067,0.512252,0.542415,0.495823,0.431431,0.501853,0.351749,0.563095,0.594594,0.56788,0.615633,0.625724,0.595903,0.54332,0.542274,0.491024,0.264859,0.536117,0.553168,0.526359,0.585366,0.598811,0.572133,0.506998,0.495205,0.480356,0.238379,0.487064,0.557754,0.548871,0.555072,0.580122,0.547869,0.47285,0.455175,0.42474,0.235735,0.525596,0.549248,0.5,4.0,0.224
16.0308,15.7939,0.922943,1.04144,0.981456,0.901429,0.804569,0.673598,0.613076,0.557984,0.534554,0.51399,0.514903,0.507313,1.19704,0.619646,0.607786,0.59376,0.541888,0.525303,0.538831,0.517209,0.525161,0.5627,0.517508,0.552869,0.493988,0.442131,0.479587,0.368416,0.564636,0.588134,0.572466,0.603798,0.598418,0.596628,0.550766,0.548232,0.500134,0.263443,0.540856,0.555842,0.558738,0.584228,0.649939,0.580799,0.512321,0.504219,0.469903,0.241198,0.511023,0.506485,0.513823,0.543862,0.570647,0.544728,0.522031,0.473521,0.475917,0.226396,0.501222,0.52584,0.5,4.0,0.224
19.6247,17.7943,1.04044,1.1832,1.17435,1.0403,0.882155,0.770091,0.706661,0.61624,0.565437,0.55355,0.568483,0.572465,1.31803,0.668751,0.666782,0.623887,0.595381,0.587581,0.569136,0.550813,0.563206,0.617077,0.571251,0.591642,0.528954,0.457849,0.522235,0.402084,0.625871,0.632827,0.610414,0.649328,0.652636,0.637828,0.615689,0.571584,0.566791,0.276124,0.580738,0.575296,0.615067,0.651992,0.678524,0.633092,0.608273,0.545692,0.500136,0.272339,0.547686,0.540683,0.558643,0.636156,0.582437,0.606586,0.502456,0.518969,0.485092,0.256206,0.559694,0.527056,0.5,4.0,0.26
19.9116,18.0318,1.0391,1.19801,1.14506,1.08405,0.897427,0.801363,0.690939,0.622811,0.580267,0.549758,0.573085,0.586274,1.30848,0.684274,0.683457,0.623716,0.592338,0.580662,0.574102,0.55035,0.561563,0.635766,0.566852,0.59223,0.52106,0.474149,0.527766,0.397199,0.627322,0.628165,0.630503,0.649549,0.660258,0.679032,0.642653,0.580073,0.571123,0.285836,0.580416,0.564242,0.652368,0.677233,0.651065,0.562024,0.598058,0.539786,0.51321,0.262051,0.544552,0.587999,0.599051,0.605596,0.634312,0.582331,0.521379,0.551625,0.467575,0.251302,0.575174,0.571667,0.5,4.0,0.26
19.5501,17.9024,1.04991,1.17097,1.16858,1.01776,0.920334,0.771587,0.694995,0.588855,0.584385,0.564322,0.564426,0.592592,1.29261,0.685781,0.662547,0.642144,0.592369,0.594586,0.568028,0.540994,0.577891,0.61064,0.58202,0.585235,0.52904,0.465965,0.55089,0.391762,0.622144,0.60724,0.616784,0.685884,0.674245,0.637731,0.624744,0.568049,0.550842,0.282707,0.576333,0.592974,0.613027,0.623487,0.646646,0.626417,0.606799,0.548768,0.515987,0.269503,0.580269,0.550048,0.569417,0.601426,0.631494,0.547763,0.548306,0.513996,0.473988,0.247944,0.557094,0.532053,0.5,4.0,0.26
19.7131,18.5701,1.04206,1.19326,1.20565,1.06605,0.900846,0.781515,0.694802,0.626951,0.594702,0.547065,0.565427,0.580125,1.28812,0.677856,0.689406,0.617828,0.600948,0.576506,0.578879,0.556093,0.560623,0.598824,0.599036,0.581485,0.522065,0.481973,0.536056,0.388686,0.63086,0.609691,0.639786,0.667329,0.683161,0.625845,0.584707,0.570486,0.558773,0.277065,0.591459,0.587619,0.624035,0.643941,0.650056,0.585538,0.604428,0.560599,0.522288,0.273882,0.565455,0.554036,0.59828,0.602282,0.622968,0.6346,0.576102,0.491733,0.473633,0.246544,0.533283,0.559601,0.5,4.0,0.26
19.5485,18.1097,1.03509,1.19813,1.18087,1.08975,0.959795,0.807654,0.70389,0.622223,0.585415,0.560009,0.573057,0.565691,1.30951,0.672279,0.682944,0.640288,0.596965,0.592985,0.558427,0.576121,0.563335,0.636238,0.571759,0.583087,0.542726,0.474887,0.536407,0.387347,0.63538,0.669851,0.589977,0.637898,0.664626,0.627712,0.596884,0.597437,0.564599,0.286168,0.57809,0.589013,0.60462,0.657815,0.664453,0.66202,0.582465,0.509315,0.50294,0.253413,0.60046,0.569506,0.556352,0.60811,0.604573,0.58264,0.579429,0.504505,0.433426,0.23712,0.625824,0.580205,0.5,4.0,0.26
19.7547,18.3354,1.00637,1.16488,1.14022,1.01752,0.906491,0.773401,0.676378,0.609912,0.582756,0.584777,0.554103,0.573423,1.27448,0.674923,0.673614,0.613749,0.596299,0.592907,0.577128,0.563485,0.57635,0.608501,0.557666,0.600072,0.523735,0.468737,0.528108,0.398014,0.629429,0.62001,0.631706,0.623594,0.686037,0.677452,0.60329,0.61308,0.545097,0.279807,0.595204,0.615062,0.569748,0.638038,0.678758,0.649426,0.5689,0.536624,0.508586,0.260976,0.610134,0.564504,0.568044,0.610619,0.596078,0.557589,0.569373,0.522387,0.438282,0.252187,0.558171,0.548193,0.5,4.0,0.26
19.7433,17.9301,1.05475,1.2194,1.14817,1.05133,0.932857,0.815454,0.694151,0.624647,0.567252,0.550524,0.557065,0.586829,1.28506,0.707213,0.668713,0.616463,0.59516,0.589614,0.576465,0.55906,0.582807,0.622786,0.558117,0.585103,0.531686,0.482372,0.540084,0.395874,0.624119,0.608279,0.614535,0.674186,0.669166,0.6555,0.606964,0.611132,0.553632,0.274171,0.622561,0.587496,0.586612,0.641321,0.645191,0.629275,0.573941,0.543643,0.533574,0.25885,0.59649,0.567254,0.590082,0.616631,0.609206,0.58448,0.508671,0.491014,0.460166,0.260711,0.597651,0.558405,0.5,4.0,0.26
19.6686,17.9943,1.04877,1.23572,1.1698,1.07664,0.915306,0.788355,0.675824,0.58666,0.56612,0.580936,0.551574,0.595929,1.30147,0.684345,0.674472,0.634859,0.608404,0.579371,0.557391,0.588709,0.569795,0.620838,0.577677,0.59166,0.529901,0.484521,0.525205,0.391946,0.602623,0.647368,0.610796,0.647904,0.691906,0.670694,0.619262,0.592509,0.559941,0.27861,0.640127,0.569633,0.572217,0.639586,0.609275,0.592595,0.613527,0.548342,0.527852,0.270308,0.609216,0.582946,0.545419,0.618611,0.660717,0.594631,0.541967,0.521802,0.489314,0.239547,0.549714,0.583534,0.5,4.0,0.26
19.6096,17.6433,1.02082,1.1428,1.13831,1.05735,0.901629,0.777316,0.704914,0.633699,0.571497,0.564301,0.551453,0.585555,1.29796,0.670217,0.674308,0.626186,0.598692,0.572551,0.590318,0.565032,0.559865,0.60645,0.592865,0.575387,0.533658,0.478806,0.540514,0.381751,0.641313,0.609662,0.601583,0.648202,0.655072,0.62049,0.620144,0.591934,0.558773,0.283064,0.581277,0.588176,0.600571,0.660386,0.647791,0.619067,0.588177,0.53516,0.506811,0.264659,0.563613,0.608414,0.618597,0.627573,0.617946,0.561508,0.559839,0.528785,0.453959,0.241558,0.570504,0.494569,0.5,4.0,0.26
19.7287,17.9037,1.04291,1.2264,1.19258,1.04966,0.927178,0.783854,0.697163,0.607118,0.591923,0.563854,0.566373,0.583777,1.31368,0.693036,0.681228,0.632606,0.60912,0.582562,0.564974,0.560759,0.559588,0.61092,0.583536,0.591827,0.538283,0.483737,0.524458,0.389135,0.624793,0.622296,0.636749,0.619152,0.681531,0.656247,0.60017,0.584981,0.533226,0.296405,0.625919,0.561681,0.626168,0.670749,0.631589,0.604224,0.574933,0.569217,0.506017,0.26876,0.560688,0.584995,0.567777,0.615108,0.652301,0.581452,0.543905,0.524971,0.460188,0.242831,0.548513,0.547647,0.5,4.0,0.26
24.4481,20.4814,1.25025,1.38916,1.34862,1.19739,1.03738,0.856094,0.788197,0.689352,0.641767,0.610575,0.614731,0.643355,1.49281,0.75163,0.752444,0.682888,0.649366,0.627937,0.650393,0.605709,0.61503,0.65157,0.615686,0.645027,0.589066,0.512507,0.575175,0.439083,0.676496,0.689578,0.63754,0.698961,0.727379,0.732502,0.66404,0.664665,0.597939,0.300979,0.632221,0.68951,0.68449,0.691852,0.683825,0.647985,0.624421,0.566,0.571797,0.292546,0.617677,0.628371,0.654534,0.688616,0.623952,0.614543,0.52763,0.553251,0.531282,0.278866,0.623744,0.626095,0.5,4.0,0.302
24.0514,20.3534,1.16999,1.34722,1.30405,1.19282,1.04371,0.884495,0.733652,0.673871,0.615862,0.625494,0.635993,0.624822,1.42971,0.740049,0.725586,0.68401,0.651312,0.63817,0.637224,0.604969,0.60415,0.669922,0.623553,0.630856,0.572643,0.515404,0.581415,0.437084,0.67379,0.680422,0.65405,0.708583,0.757051,0.67773,0.621597,0.634696,0.624641,0.319007,0.663326,0.606498,0.601998,0.694128,0.670711,0.668768,0.644052,0.591606,0.598768,0.277694,0.625028,0.594938,0.657368,0.699966,0.668227,0.582913,0.581398,0.530262,0.46778,0.283143,0.668167,0.576348,0.5,4.0,0.302
24.565,20.8812,1.22605,1.39348,1.3194,1.1838,1.05539,0.899738,0.766683,0.667791,0.643609,0.63053,0.62691,0.634399,1.45067,0.760565,0.731412,0.673465,0.67245,0.625598,0.630606,0.61435,0.606684,0.669094,0.619616,0.641333,0.594153,0.517852,0.573697,0.433572,0.659943,0.670056,0.681923,0.696722,0.751178,0.710049,0.656851,0.626491,0.607895,0.30378,0.639467,0.651135,0.665755,0.730703,0.736038,0.722764,0.610809,0.585405,0.559212,0.295476,0.614081,0.615246,0.627569,0.669693,0.685484,0.636924,0.566168,0.545264,0.512398,0.253195,0.613092,0.590558,0.5,4.0,0.302
24.4864,20.6822,1.25065,1.38864,1.36143,1.20913,1.04366,0.878766,0.747994,0.666228,0.640619,0.632632,0.613601,0.623712,1.50909,0.747975,0.736806,0.699076,0.648293,0.642712,0.624856,0.609096,0.621347,0.652538,0.637854,0.633098,0.594414,0.515408,0.581801,0.431176,0.688279,0.676401,0.670959,0.725606,0.70833,0.691793,0.661154,0.6223,0.589521,0.314024,0.676525,0.653738,0.68578,0.665618,0.672418,0.684892,0.604212,0.60231,0.549807,0.293546,0.657347,0.626604,0.672873,0.672354,0.633553,0.613632,0.586118,0.543646,0.536037,0.257427,0.605109,0.623738,0.5,4.0,0.302
24.5482,20.452,1.21779,1.38689,1.35623,1.20687,1.04181,0.911298,0.761715,0.664914,0.627884,0.625507,0.627317,0.643026,1.40877,0.763663,0.757099,0.691766,0.66312,0.613453,0.627918,0.632582,0.616539,0.67499,0.645225,0.66299,0.578741,0.522479,0.585064,0.424761,0.687194,0.650596,0.68586,0.721479,0.75653,0.719375,0.638048,0.603123,0.618877,0.310787,0.636701,0.602902,0.663469,0.683775,0.738279,0.711283,0.610502,0.566026,0.559967,0.292277,0.657164,0.670407,0.650865,0.642255,0.646095,0.633593,0.60191,0.541079,0.496286,0.256691,0.606402,0.620664,0.5,4.0,0.302
24.3717,20.5832,1.20935,1.39563,1.34334,1.1995,1.0279,0.869641,0.738997,0.681372,0.637271,0.622695,0.632824,0.649529,1.42213,0.740991,0.726839,0.690709,0.635243,0.635439,0.628337,0.602741,0.617296,0.658998,0.654238,0.639543,0.556254,0.515105,0.581521,0.445945,0.662327,0.675397,0.618947,0.705852,0.767372,0.729185,0.704007,0.59959,0.611667,0.313687,0.65156,0.67355,0.697617,0.693097,0.689821,0.651148,0.619336,0.571516,0.580816,0.282211,0.661042,0.618088,0.623588,0.683263,0.684381,0.66493,0.562381,0.569951,0.501503,0.258568,0.592897,0.596009,0.5,4.0,0.302
24.6421,20.2721,1.17676,1.36221,1.32136,1.23386,1.03316,0.878183,0.777942,0.67305,0.649344,0.608555,0.606286,0.64173,1.46427,0.733131,0.757654,0.684466,0.646514,0.646768,0.610726,0.623906,0.612937,0.668674,0.613449,0.645551,0.579352,0.520669,0.607846,0.42149,0.701352,0.675274,0.688272,0.721614,0.732411,0.682631,0.66887,0.651585,0.594424,0.308092,0.638657,0.661476,0.652023,0.693778,0.692271,0.682656,0.618697,0.591255,0.568852,0.298275,0.593888,0.584407,0.639954,0.68582,0.671663,0.641229,0.585656,0.54351,0.5204,0.26725,0.665071,0.637689,0.5,4.0,0.302
24.4036,21.4604,1.21393,1.34896,1.34584,1.19454,1.04321,0.888941,0.768171,0.68282,0.631368,0.629389,0.611176,0.640333,1.45198,0.754076,0.745371,0.692255,0.651726,0.623186,0.619703,0.607836,0.617758,0.696732,0.619647,0.645815,0.598356,0.51865,0.592531,0.411191,0.660344,0.677785,0.666925,0.715369,0.728271,0.697243,0.685342,0.660331,0.609223,0.309904,0.635856,0.609157,0.648363,0.674515,0.706329,0.67412,0.652592,0.596083,0.54579,0.297242,0.626852,0.642966,0.619848,0.636603,0.633147,0.665094,0.560141,0.545102,0.504992,0.265567,0.614718,0.627578,0.5,4.0,0.302
24.4744,20.993,1.17111,1.37217,1.29721,1.204,1.0489,0.900911,0.788266,0.691152,0.638394,0.620478,0.619762,0.642079,1.38576,0.753546,0.741683,0.691769,0.650847,0.617451,0.630852,0.619909,0.61532,0.663499,0.617698,0.633718,0.561222,0.514501,0.572071,0.457577,0.679745,0.699835,0.673093,0.702226,0.736613,0.685683,0.675902,0.657083,0.582883,0.305796,0.628194,0.629044,0.656594,0.699907,0.716662,0.664768,0.636291,0.586633,0.550043,0.284346,0.617611,0.691775,0.680172,0.614499,0.713432,0.63771,0.66121,0.51844,0.47603,0.264074,0.58848,0.607598,0.5,4.0,0.302
24.3694,20.4767,1.22322,1.37478,1.31285,1.22041,1.01119,0.884155,0.777215,0.66241,0.650542,0.634856,0.615944,0.646328,1.44935,0.748381,0.742319,0.6744,0.657545,0.635195,0.614032,0.617819,0.631259,0.671523,0.632806,0.647868,0.559565,0.52348,0.561039,0.440448,0.676526,0.672534,0.707418,0.696949,0.712293,0.664405,0.695796,0.628825,0.616796,0.318618,0.640677,0.667019,0.634923,0.652626,0.691642,0.655493,0.623158,0.6256,0.583264,0.281844,0.609345,0.611013,0.653181,0.65869,0.69565,0.65924,0.586808,0.546089,0.521016,0.26486,0.558345,0.637262,0.5,4.0,0.302
30.2344,23.1114,1.44265,1.58288,1.59307,1.39826,1.17272,0.9916,0.859015,0.767342,0.71343,0.694579,0.672404,0.697021,1.61626,0.842198,0.802822,0.755469,0.718955,0.682048,0.699293,0.652477,0.665695,0.717678,0.690436,0.701529,0.607872,0.575872,0.620927,0.497709,0.764916,0.746683,0.732536,0.750994,0.788282,0.727878,0.715168,0.681527,0.668082,0.330627,0.723016,0.696622,0.684,0.735923,0.749739,0.750769,0.681446,0.681804,0.607911,0.306122,0.646004,0.665346,0.651247,0.726278,0.70455,0.678793,0.617886,0.58905,0.55376,0.288174,0.690973,0.600832,0.5,4.0,0.35
30.4186,23.4385,1.38534,1.58761,1.55222,1.35239,1.16653,0.965895,0.856381,0.748072,0.715737,0.668034,0.698792,0.694991,1.52913,0.827383,0.819992,0.736175,0.722468,0.675391,0.686177,0.648511,0.686319,0.725385,0.684241,0.705077,0.612615,0.546707,0.628524,0.466053,0.729488,0.729405,0.744085,0.767237,0.762103,0.735053,0.716975,0.696141,0.639545,0.351323,0.663478,0.690561,0.76298,0.761404,0.767245,0.702129,0.684675,0.613606,0.563796,0.313003,0.683775,0.700065,0.686916,0.785643,0.750106,0.686787,0.610403,0.613854,0.531046,0.275069,0.667013,0.632402,0.5,4.0,0.35
30.3459,23.1403,1.41491,1.58041,1.5312,1.38358,1.1659,1.01846,0.853583,0.756807,0.700758,0.664225,0.66697,0.718208,1.64093,0.846679,0.791855,0.75457,0.701859,0.674495,0.668487,0.656977,0.691314,0.718733,0.668128,0.704003,0.636618,0.559659,0.63843,0.469774,0.703706,0.707641,0.709797,0.745972,0.816909,0.784408,0.748079,0.6907,0.664408,0.334583,0.723196,0.715924,0.703676,0.720544,0.763135,0.702881,0.681512,0.620149,0.609992,0.315755,0.648235,0.696308,0.684943,0.721853,0.704023,0.677918,0.658018,0.595467,0.596571,0.287721,0.672963,0.654964,0.5,4.0,0.35
30.8973,23.5467,1.43234,1.58643,1.507,1.40782,1.18283,1.00643,0.852048,0.752653,0.717133,0.670992,0.664323,0.706179,1.57834,0.806096,0.809273,0.761747,0.697152,0.683272,0.672996,0.668244,0.691277,0.722177,0.693377,0.669877,0.633333,0.559485,0.655186,0.46155,0.748132,0.720867,0.773086,0.782894,0.787457,0.782983,0.705724,0.704744,0.656491,0.320445,0.712606,0.725197,0.714423,0.765221,0.758647,0.750555,0.674669,0.625919,0.605755,0.313057,0.696682,0.719074,0.683824,0.677367,0.717664,0.684782,0.636792,0.592052,0.574873,0.312154,0.623984,0.658175,0.5,4.0,0.35
30.183699999999998,23.2208,1.38546,1.62124,1.50524,1.364,1.17788,0.966148,0.867866,0.767974,0.69213,0.678996,0.674402,0.692216,1.59192,0.822531,0.81091,0.751097,0.694276,0.682836,0.672634,0.663169,0.662738,0.747872,0.696244,0.687217,0.632197,0.563321,0.647341,0.450573,0.708408,0.742361,0.730744,0.803838,0.799611,0.755922,0.738736,0.652046,0.688752,0.336772,0.70198,0.704066,0.684278,0.709484,0.799664,0.756066,0.722515,0.626737,0.567873,0.302541,0.703198,0.681739,0.692134,0.688268,0.750626,0.683373,0.597817,0.581409,0.544031,0.286326,0.66172,0.634266,0.5,4.0,0.35
30.1565,23.5691,1.40601,1.59366,1.4685,1.40011,1.18624,1.00654,0.849262,0.727543,0.716142,0.694056,0.685562,0.701717,1.60598,0.820305,0.797178,0.746343,0.71936,0.676488,0.672529,0.668282,0.662592,0.727956,0.690192,0.680157,0.621986,0.560425,0.621028,0.467482,0.73654,0.72882,0.746503,0.772346,0.819838,0.75909,0.709848,0.670084,0.693776,0.323926,0.735927,0.679311,0.703729,0.771765,0.749115,0.713368,0.664351,0.643168,0.588669,0.324273,0.720084,0.696911,0.684471,0.739524,0.702271,0.676823,0.663894,0.600672,0.56237,0.273731,0.642656,0.624689,0.5,4.0,0.35
