Index,pop_size,beta,z,kappa
6881,100000,0.09651529880889283,4.1,0.9999999999999998
6882,100000,0.09651529880889283,4.1499999999999995,0.1
6883,100000,0.09651529880889283,4.1499999999999995,0.125
6884,100000,0.09651529880889283,4.1499999999999995,0.15
6885,100000,0.09651529880889283,4.1499999999999995,0.175
6886,100000,0.09651529880889283,4.1499999999999995,0.19999999999999998
6887,100000,0.09651529880889283,4.1499999999999995,0.22499999999999998
6888,100000,0.09651529880889283,4.1499999999999995,0.24999999999999997
6889,100000,0.09651529880889283,4.1499999999999995,0.27499999999999997
6890,100000,0.09651529880889283,4.1499999999999995,0.29999999999999993
6891,100000,0.09651529880889283,4.1499999999999995,0.32499999999999996
6892,100000,0.09651529880889283,4.1499999999999995,0.35
6893,100000,0.09651529880889283,4.1499999999999995,0.3749999999999999
6894,100000,0.09651529880889283,4.1499999999999995,0.3999999999999999
6895,100000,0.09651529880889283,4.1499999999999995,0.42499999999999993
6896,100000,0.09651529880889283,4.1499999999999995,0.44999999999999996
6897,100000,0.09651529880889283,4.1499999999999995,0.47499999999999987
6898,100000,0.09651529880889283,4.1499999999999995,0.4999999999999999
6899,100000,0.09651529880889283,4.1499999999999995,0.5249999999999999
6900,100000,0.09651529880889283,4.1499999999999995,0.5499999999999999
6901,100000,0.09651529880889283,4.1499999999999995,0.5749999999999998
6902,100000,0.09651529880889283,4.1499999999999995,0.5999999999999999
6903,100000,0.09651529880889283,4.1499999999999995,0.6249999999999999
6904,100000,0.09651529880889283,4.1499999999999995,0.6499999999999998
6905,100000,0.09651529880889283,4.1499999999999995,0.6749999999999998
6906,100000,0.09651529880889283,4.1499999999999995,0.6999999999999998
6907,100000,0.09651529880889283,4.1499999999999995,0.7249999999999999
6908,100000,0.09651529880889283,4.1499999999999995,0.7499999999999999
6909,100000,0.09651529880889283,4.1499999999999995,0.7749999999999998
6910,100000,0.09651529880889283,4.1499999999999995,0.7999999999999998
6911,100000,0.09651529880889283,4.1499999999999995,0.8249999999999998
6912,100000,0.09651529880889283,4.1499999999999995,0.8499999999999998
6913,100000,0.09651529880889283,4.1499999999999995,0.8749999999999998
6914,100000,0.09651529880889283,4.1499999999999995,0.8999999999999998
6915,100000,0.09651529880889283,4.1499999999999995,0.9249999999999998
6916,100000,0.09651529880889283,4.1499999999999995,0.9499999999999998
6917,100000,0.09651529880889283,4.1499999999999995,0.9749999999999998
6918,100000,0.09651529880889283,4.1499999999999995,0.9999999999999998
6919,100000,0.09651529880889283,4.199999999999999,0.1
6920,100000,0.09651529880889283,4.199999999999999,0.125
6921,100000,0.09651529880889283,4.199999999999999,0.15
6922,100000,0.09651529880889283,4.199999999999999,0.175
6923,100000,0.09651529880889283,4.199999999999999,0.19999999999999998
6924,100000,0.09651529880889283,4.199999999999999,0.22499999999999998
6925,100000,0.09651529880889283,4.199999999999999,0.24999999999999997
6926,100000,0.09651529880889283,4.199999999999999,0.27499999999999997
6927,100000,0.09651529880889283,4.199999999999999,0.29999999999999993
6928,100000,0.09651529880889283,4.199999999999999,0.32499999999999996
6929,100000,0.09651529880889283,4.199999999999999,0.35
6930,100000,0.09651529880889283,4.199999999999999,0.3749999999999999
6931,100000,0.09651529880889283,4.199999999999999,0.3999999999999999
6932,100000,0.09651529880889283,4.199999999999999,0.42499999999999993
6933,100000,0.09651529880889283,4.199999999999999,0.44999999999999996
6934,100000,0.09651529880889283,4.199999999999999,0.47499999999999987
6935,100000,0.09651529880889283,4.199999999999999,0.4999999999999999
6936,100000,0.09651529880889283,4.199999999999999,0.5249999999999999
6937,100000,0.09651529880889283,4.199999999999999,0.5499999999999999
6938,100000,0.09651529880889283,4.199999999999999,0.5749999999999998
6939,100000,0.09651529880889283,4.199999999999999,0.5999999999999999
6940,100000,0.09651529880889283,4.199999999999999,0.6249999999999999
6941,100000,0.09651529880889283,4.199999999999999,0.6499999999999998
6942,100000,0.09651529880889283,4.199999999999999,0.6749999999999998
6943,100000,0.09651529880889283,4.199999999999999,0.6999999999999998
6944,100000,0.09651529880889283,4.199999999999999,0.7249999999999999
6945,100000,0.09651529880889283,4.199999999999999,0.7499999999999999
6946,100000,0.09651529880889283,4.199999999999999,0.7749999999999998
6947,100000,0.09651529880889283,4.199999999999999,0.7999999999999998
6948,100000,0.09651529880889283,4.199999999999999,0.8249999999999998
6949,100000,0.09651529880889283,4.199999999999999,0.8499999999999998
6950,100000,0.09651529880889283,4.199999999999999,0.8749999999999998
6951,100000,0.09651529880889283,4.199999999999999,0.8999999999999998
6952,100000,0.09651529880889283,4.199999999999999,0.9249999999999998
6953,100000,0.09651529880889283,4.199999999999999,0.9499999999999998
6954,100000,0.09651529880889283,4.199999999999999,0.9749999999999998
6955,100000,0.09651529880889283,4.199999999999999,0.9999999999999998
6956,100000,0.09651529880889283,4.249999999999999,0.1
6957,100000,0.09651529880889283,4.249999999999999,0.125
6958,100000,0.09651529880889283,4.249999999999999,0.15
6959,100000,0.09651529880889283,4.249999999999999,0.175
6960,100000,0.09651529880889283,4.249999999999999,0.19999999999999998
6961,100000,0.09651529880889283,4.249999999999999,0.22499999999999998
6962,100000,0.09651529880889283,4.249999999999999,0.24999999999999997
6963,100000,0.09651529880889283,4.249999999999999,0.27499999999999997
6964,100000,0.09651529880889283,4.249999999999999,0.29999999999999993
6965,100000,0.09651529880889283,4.249999999999999,0.32499999999999996
6966,100000,0.09651529880889283,4.249999999999999,0.35
6967,100000,0.09651529880889283,4.249999999999999,0.3749999999999999
6968,100000,0.09651529880889283,4.249999999999999,0.3999999999999999
6969,100000,0.09651529880889283,4.249999999999999,0.42499999999999993
6970,100000,0.09651529880889283,4.249999999999999,0.44999999999999996
6971,100000,0.09651529880889283,4.249999999999999,0.47499999999999987
6972,100000,0.09651529880889283,4.249999999999999,0.4999999999999999
6973,100000,0.09651529880889283,4.249999999999999,0.5249999999999999
6974,100000,0.09651529880889283,4.249999999999999,0.5499999999999999
6975,100000,0.09651529880889283,4.249999999999999,0.5749999999999998
6976,100000,0.09651529880889283,4.249999999999999,0.5999999999999999
6977,100000,0.09651529880889283,4.249999999999999,0.6249999999999999
6978,100000,0.09651529880889283,4.249999999999999,0.6499999999999998
6979,100000,0.09651529880889283,4.249999999999999,0.6749999999999998
6980,100000,0.09651529880889283,4.249999999999999,0.6999999999999998
6981,100000,0.09651529880889283,4.249999999999999,0.7249999999999999
6982,100000,0.09651529880889283,4.249999999999999,0.7499999999999999
6983,100000,0.09651529880889283,4.249999999999999,0.7749999999999998
6984,100000,0.09651529880889283,4.249999999999999,0.7999999999999998
6985,100000,0.09651529880889283,4.249999999999999,0.8249999999999998
6986,100000,0.09651529880889283,4.249999999999999,0.8499999999999998
6987,100000,0.09651529880889283,4.249999999999999,0.8749999999999998
6988,100000,0.09651529880889283,4.249999999999999,0.8999999999999998
6989,100000,0.09651529880889283,4.249999999999999,0.9249999999999998
6990,100000,0.09651529880889283,4.249999999999999,0.9499999999999998
6991,100000,0.09651529880889283,4.249999999999999,0.9749999999999998
6992,100000,0.09651529880889283,4.249999999999999,0.9999999999999998
6993,100000,0.09651529880889283,4.299999999999999,0.1
6994,100000,0.09651529880889283,4.299999999999999,0.125
6995,100000,0.09651529880889283,4.299999999999999,0.15
6996,100000,0.09651529880889283,4.299999999999999,0.175
6997,100000,0.09651529880889283,4.299999999999999,0.19999999999999998
6998,100000,0.09651529880889283,4.299999999999999,0.22499999999999998
6999,100000,0.09651529880889283,4.299999999999999,0.24999999999999997
7000,100000,0.09651529880889283,4.299999999999999,0.27499999999999997
7001,100000,0.09651529880889283,4.299999999999999,0.29999999999999993
7002,100000,0.09651529880889283,4.299999999999999,0.32499999999999996
7003,100000,0.09651529880889283,4.299999999999999,0.35
7004,100000,0.09651529880889283,4.299999999999999,0.3749999999999999
7005,100000,0.09651529880889283,4.299999999999999,0.3999999999999999
7006,100000,0.09651529880889283,4.299999999999999,0.42499999999999993
7007,100000,0.09651529880889283,4.299999999999999,0.44999999999999996
7008,100000,0.09651529880889283,4.299999999999999,0.47499999999999987
7009,100000,0.09651529880889283,4.299999999999999,0.4999999999999999
7010,100000,0.09651529880889283,4.299999999999999,0.5249999999999999
7011,100000,0.09651529880889283,4.299999999999999,0.5499999999999999
7012,100000,0.09651529880889283,4.299999999999999,0.5749999999999998
7013,100000,0.09651529880889283,4.299999999999999,0.5999999999999999
7014,100000,0.09651529880889283,4.299999999999999,0.6249999999999999
7015,100000,0.09651529880889283,4.299999999999999,0.6499999999999998
7016,100000,0.09651529880889283,4.299999999999999,0.6749999999999998
7017,100000,0.09651529880889283,4.299999999999999,0.6999999999999998
7018,100000,0.09651529880889283,4.299999999999999,0.7249999999999999
7019,100000,0.09651529880889283,4.299999999999999,0.7499999999999999
7020,100000,0.09651529880889283,4.299999999999999,0.7749999999999998
7021,100000,0.09651529880889283,4.299999999999999,0.7999999999999998
7022,100000,0.09651529880889283,4.299999999999999,0.8249999999999998
7023,100000,0.09651529880889283,4.299999999999999,0.8499999999999998
7024,100000,0.09651529880889283,4.299999999999999,0.8749999999999998
7025,100000,0.09651529880889283,4.299999999999999,0.8999999999999998
7026,100000,0.09651529880889283,4.299999999999999,0.9249999999999998
7027,100000,0.09651529880889283,4.299999999999999,0.9499999999999998
7028,100000,0.09651529880889283,4.299999999999999,0.9749999999999998
7029,100000,0.09651529880889283,4.299999999999999,0.9999999999999998
7030,100000,0.09651529880889283,4.349999999999999,0.1
7031,100000,0.09651529880889283,4.349999999999999,0.125
7032,100000,0.09651529880889283,4.349999999999999,0.15
7033,100000,0.09651529880889283,4.349999999999999,0.175
7034,100000,0.09651529880889283,4.349999999999999,0.19999999999999998
7035,100000,0.09651529880889283,4.349999999999999,0.22499999999999998
7036,100000,0.09651529880889283,4.349999999999999,0.24999999999999997
7037,100000,0.09651529880889283,4.349999999999999,0.27499999999999997
7038,100000,0.09651529880889283,4.349999999999999,0.29999999999999993
7039,100000,0.09651529880889283,4.349999999999999,0.32499999999999996
7040,100000,0.09651529880889283,4.349999999999999,0.35
7041,100000,0.09651529880889283,4.349999999999999,0.3749999999999999
7042,100000,0.09651529880889283,4.349999999999999,0.3999999999999999
7043,100000,0.09651529880889283,4.349999999999999,0.42499999999999993
7044,100000,0.09651529880889283,4.349999999999999,0.44999999999999996
7045,100000,0.09651529880889283,4.349999999999999,0.47499999999999987
7046,100000,0.09651529880889283,4.349999999999999,0.4999999999999999
7047,100000,0.09651529880889283,4.349999999999999,0.5249999999999999
7048,100000,0.09651529880889283,4.349999999999999,0.5499999999999999
7049,100000,0.09651529880889283,4.349999999999999,0.5749999999999998
7050,100000,0.09651529880889283,4.349999999999999,0.5999999999999999
7051,100000,0.09651529880889283,4.349999999999999,0.6249999999999999
7052,100000,0.09651529880889283,4.349999999999999,0.6499999999999998
7053,100000,0.09651529880889283,4.349999999999999,0.6749999999999998
7054,100000,0.09651529880889283,4.349999999999999,0.6999999999999998
7055,100000,0.09651529880889283,4.349999999999999,0.7249999999999999
7056,100000,0.09651529880889283,4.349999999999999,0.7499999999999999
7057,100000,0.09651529880889283,4.349999999999999,0.7749999999999998
7058,100000,0.09651529880889283,4.349999999999999,0.7999999999999998
7059,100000,0.09651529880889283,4.349999999999999,0.8249999999999998
7060,100000,0.09651529880889283,4.349999999999999,0.8499999999999998
7061,100000,0.09651529880889283,4.349999999999999,0.8749999999999998
7062,100000,0.09651529880889283,4.349999999999999,0.8999999999999998
7063,100000,0.09651529880889283,4.349999999999999,0.9249999999999998
7064,100000,0.09651529880889283,4.349999999999999,0.9499999999999998
7065,100000,0.09651529880889283,4.349999999999999,0.9749999999999998
7066,100000,0.09651529880889283,4.349999999999999,0.9999999999999998
7067,100000,0.09651529880889283,4.399999999999999,0.1
7068,100000,0.09651529880889283,4.399999999999999,0.125
7069,100000,0.09651529880889283,4.399999999999999,0.15
7070,100000,0.09651529880889283,4.399999999999999,0.175
7071,100000,0.09651529880889283,4.399999999999999,0.19999999999999998
7072,100000,0.09651529880889283,4.399999999999999,0.22499999999999998
7073,100000,0.09651529880889283,4.399999999999999,0.24999999999999997
7074,100000,0.09651529880889283,4.399999999999999,0.27499999999999997
7075,100000,0.09651529880889283,4.399999999999999,0.29999999999999993
7076,100000,0.09651529880889283,4.399999999999999,0.32499999999999996
7077,100000,0.09651529880889283,4.399999999999999,0.35
7078,100000,0.09651529880889283,4.399999999999999,0.3749999999999999
7079,100000,0.09651529880889283,4.399999999999999,0.3999999999999999
7080,100000,0.09651529880889283,4.399999999999999,0.42499999999999993
7081,100000,0.09651529880889283,4.399999999999999,0.44999999999999996
7082,100000,0.09651529880889283,4.399999999999999,0.47499999999999987
7083,100000,0.09651529880889283,4.399999999999999,0.4999999999999999
7084,100000,0.09651529880889283,4.399999999999999,0.5249999999999999
7085,100000,0.09651529880889283,4.399999999999999,0.5499999999999999
7086,100000,0.09651529880889283,4.399999999999999,0.5749999999999998
7087,100000,0.09651529880889283,4.399999999999999,0.5999999999999999
7088,100000,0.09651529880889283,4.399999999999999,0.6249999999999999
7089,100000,0.09651529880889283,4.399999999999999,0.6499999999999998
7090,100000,0.09651529880889283,4.399999999999999,0.6749999999999998
7091,100000,0.09651529880889283,4.399999999999999,0.6999999999999998
7092,100000,0.09651529880889283,4.399999999999999,0.7249999999999999
7093,100000,0.09651529880889283,4.399999999999999,0.7499999999999999
7094,100000,0.09651529880889283,4.399999999999999,0.7749999999999998
7095,100000,0.09651529880889283,4.399999999999999,0.7999999999999998
7096,100000,0.09651529880889283,4.399999999999999,0.8249999999999998
7097,100000,0.09651529880889283,4.399999999999999,0.8499999999999998
7098,100000,0.09651529880889283,4.399999999999999,0.8749999999999998
7099,100000,0.09651529880889283,4.399999999999999,0.8999999999999998
7100,100000,0.09651529880889283,4.399999999999999,0.9249999999999998
7101,100000,0.09651529880889283,4.399999999999999,0.9499999999999998
7102,100000,0.09651529880889283,4.399999999999999,0.9749999999999998
7103,100000,0.09651529880889283,4.399999999999999,0.9999999999999998
7104,100000,0.09651529880889283,4.449999999999998,0.1
7105,100000,0.09651529880889283,4.449999999999998,0.125
7106,100000,0.09651529880889283,4.449999999999998,0.15
7107,100000,0.09651529880889283,4.449999999999998,0.175
7108,100000,0.09651529880889283,4.449999999999998,0.19999999999999998
7109,100000,0.09651529880889283,4.449999999999998,0.22499999999999998
7110,100000,0.09651529880889283,4.449999999999998,0.24999999999999997
7111,100000,0.09651529880889283,4.449999999999998,0.27499999999999997
7112,100000,0.09651529880889283,4.449999999999998,0.29999999999999993
7113,100000,0.09651529880889283,4.449999999999998,0.32499999999999996
7114,100000,0.09651529880889283,4.449999999999998,0.35
7115,100000,0.09651529880889283,4.449999999999998,0.3749999999999999
7116,100000,0.09651529880889283,4.449999999999998,0.3999999999999999
7117,100000,0.09651529880889283,4.449999999999998,0.42499999999999993
7118,100000,0.09651529880889283,4.449999999999998,0.44999999999999996
7119,100000,0.09651529880889283,4.449999999999998,0.47499999999999987
7120,100000,0.09651529880889283,4.449999999999998,0.4999999999999999
7121,100000,0.09651529880889283,4.449999999999998,0.5249999999999999
7122,100000,0.09651529880889283,4.449999999999998,0.5499999999999999
7123,100000,0.09651529880889283,4.449999999999998,0.5749999999999998
7124,100000,0.09651529880889283,4.449999999999998,0.5999999999999999
7125,100000,0.09651529880889283,4.449999999999998,0.6249999999999999
7126,100000,0.09651529880889283,4.449999999999998,0.6499999999999998
7127,100000,0.09651529880889283,4.449999999999998,0.6749999999999998
7128,100000,0.09651529880889283,4.449999999999998,0.6999999999999998
7129,100000,0.09651529880889283,4.449999999999998,0.7249999999999999
7130,100000,0.09651529880889283,4.449999999999998,0.7499999999999999
7131,100000,0.09651529880889283,4.449999999999998,0.7749999999999998
7132,100000,0.09651529880889283,4.449999999999998,0.7999999999999998
7133,100000,0.09651529880889283,4.449999999999998,0.8249999999999998
7134,100000,0.09651529880889283,4.449999999999998,0.8499999999999998
7135,100000,0.09651529880889283,4.449999999999998,0.8749999999999998
7136,100000,0.09651529880889283,4.449999999999998,0.8999999999999998
7137,100000,0.09651529880889283,4.449999999999998,0.9249999999999998
7138,100000,0.09651529880889283,4.449999999999998,0.9499999999999998
7139,100000,0.09651529880889283,4.449999999999998,0.9749999999999998
7140,100000,0.09651529880889283,4.449999999999998,0.9999999999999998
7141,100000,0.09651529880889283,4.499999999999998,0.1
7142,100000,0.09651529880889283,4.499999999999998,0.125
7143,100000,0.09651529880889283,4.499999999999998,0.15
7144,100000,0.09651529880889283,4.499999999999998,0.175
7145,100000,0.09651529880889283,4.499999999999998,0.19999999999999998
7146,100000,0.09651529880889283,4.499999999999998,0.22499999999999998
7147,100000,0.09651529880889283,4.499999999999998,0.24999999999999997
7148,100000,0.09651529880889283,4.499999999999998,0.27499999999999997
7149,100000,0.09651529880889283,4.499999999999998,0.29999999999999993
7150,100000,0.09651529880889283,4.499999999999998,0.32499999999999996
7151,100000,0.09651529880889283,4.499999999999998,0.35
7152,100000,0.09651529880889283,4.499999999999998,0.3749999999999999
7153,100000,0.09651529880889283,4.499999999999998,0.3999999999999999
7154,100000,0.09651529880889283,4.499999999999998,0.42499999999999993
7155,100000,0.09651529880889283,4.499999999999998,0.44999999999999996
7156,100000,0.09651529880889283,4.499999999999998,0.47499999999999987
7157,100000,0.09651529880889283,4.499999999999998,0.4999999999999999
7158,100000,0.09651529880889283,4.499999999999998,0.5249999999999999
7159,100000,0.09651529880889283,4.499999999999998,0.5499999999999999
7160,100000,0.09651529880889283,4.499999999999998,0.5749999999999998
7161,100000,0.09651529880889283,4.499999999999998,0.5999999999999999
7162,100000,0.09651529880889283,4.499999999999998,0.6249999999999999
7163,100000,0.09651529880889283,4.499999999999998,0.6499999999999998
7164,100000,0.09651529880889283,4.499999999999998,0.6749999999999998
7165,100000,0.09651529880889283,4.499999999999998,0.6999999999999998
7166,100000,0.09651529880889283,4.499999999999998,0.7249999999999999
7167,100000,0.09651529880889283,4.499999999999998,0.7499999999999999
7168,100000,0.09651529880889283,4.499999999999998,0.7749999999999998
7169,100000,0.09651529880889283,4.499999999999998,0.7999999999999998
7170,100000,0.09651529880889283,4.499999999999998,0.8249999999999998
7171,100000,0.09651529880889283,4.499999999999998,0.8499999999999998
7172,100000,0.09651529880889283,4.499999999999998,0.8749999999999998
7173,100000,0.09651529880889283,4.499999999999998,0.8999999999999998
7174,100000,0.09651529880889283,4.499999999999998,0.9249999999999998
7175,100000,0.09651529880889283,4.499999999999998,0.9499999999999998
7176,100000,0.09651529880889283,4.499999999999998,0.9749999999999998
7177,100000,0.09651529880889283,4.499999999999998,0.9999999999999998
7178,100000,0.09651529880889283,4.549999999999998,0.1
7179,100000,0.09651529880889283,4.549999999999998,0.125
7180,100000,0.09651529880889283,4.549999999999998,0.15
7181,100000,0.09651529880889283,4.549999999999998,0.175
7182,100000,0.09651529880889283,4.549999999999998,0.19999999999999998
7183,100000,0.09651529880889283,4.549999999999998,0.22499999999999998
7184,100000,0.09651529880889283,4.549999999999998,0.24999999999999997
7185,100000,0.09651529880889283,4.549999999999998,0.27499999999999997
7186,100000,0.09651529880889283,4.549999999999998,0.29999999999999993
7187,100000,0.09651529880889283,4.549999999999998,0.32499999999999996
7188,100000,0.09651529880889283,4.549999999999998,0.35
7189,100000,0.09651529880889283,4.549999999999998,0.3749999999999999
7190,100000,0.09651529880889283,4.549999999999998,0.3999999999999999
7191,100000,0.09651529880889283,4.549999999999998,0.42499999999999993
7192,100000,0.09651529880889283,4.549999999999998,0.44999999999999996
7193,100000,0.09651529880889283,4.549999999999998,0.47499999999999987
7194,100000,0.09651529880889283,4.549999999999998,0.4999999999999999
7195,100000,0.09651529880889283,4.549999999999998,0.5249999999999999
7196,100000,0.09651529880889283,4.549999999999998,0.5499999999999999
7197,100000,0.09651529880889283,4.549999999999998,0.5749999999999998
7198,100000,0.09651529880889283,4.549999999999998,0.5999999999999999
7199,100000,0.09651529880889283,4.549999999999998,0.6249999999999999
7200,100000,0.09651529880889283,4.549999999999998,0.6499999999999998
7201,100000,0.09651529880889283,4.549999999999998,0.6749999999999998
7202,100000,0.09651529880889283,4.549999999999998,0.6999999999999998
7203,100000,0.09651529880889283,4.549999999999998,0.7249999999999999
7204,100000,0.09651529880889283,4.549999999999998,0.7499999999999999
7205,100000,0.09651529880889283,4.549999999999998,0.7749999999999998
7206,100000,0.09651529880889283,4.549999999999998,0.7999999999999998
7207,100000,0.09651529880889283,4.549999999999998,0.8249999999999998
7208,100000,0.09651529880889283,4.549999999999998,0.8499999999999998
7209,100000,0.09651529880889283,4.549999999999998,0.8749999999999998
7210,100000,0.09651529880889283,4.549999999999998,0.8999999999999998
7211,100000,0.09651529880889283,4.549999999999998,0.9249999999999998
7212,100000,0.09651529880889283,4.549999999999998,0.9499999999999998
7213,100000,0.09651529880889283,4.549999999999998,0.9749999999999998
7214,100000,0.09651529880889283,4.549999999999998,0.9999999999999998
7215,100000,0.09651529880889283,4.599999999999998,0.1
7216,100000,0.09651529880889283,4.599999999999998,0.125
7217,100000,0.09651529880889283,4.599999999999998,0.15
7218,100000,0.09651529880889283,4.599999999999998,0.175
7219,100000,0.09651529880889283,4.599999999999998,0.19999999999999998
7220,100000,0.09651529880889283,4.599999999999998,0.22499999999999998
7221,100000,0.09651529880889283,4.599999999999998,0.24999999999999997
7222,100000,0.09651529880889283,4.599999999999998,0.27499999999999997
7223,100000,0.09651529880889283,4.599999999999998,0.29999999999999993
7224,100000,0.09651529880889283,4.599999999999998,0.32499999999999996
7225,100000,0.09651529880889283,4.599999999999998,0.35
7226,100000,0.09651529880889283,4.599999999999998,0.3749999999999999
7227,100000,0.09651529880889283,4.599999999999998,0.3999999999999999
7228,100000,0.09651529880889283,4.599999999999998,0.42499999999999993
7229,100000,0.09651529880889283,4.599999999999998,0.44999999999999996
7230,100000,0.09651529880889283,4.599999999999998,0.47499999999999987
7231,100000,0.09651529880889283,4.599999999999998,0.4999999999999999
7232,100000,0.09651529880889283,4.599999999999998,0.5249999999999999
7233,100000,0.09651529880889283,4.599999999999998,0.5499999999999999
7234,100000,0.09651529880889283,4.599999999999998,0.5749999999999998
7235,100000,0.09651529880889283,4.599999999999998,0.5999999999999999
7236,100000,0.09651529880889283,4.599999999999998,0.6249999999999999
7237,100000,0.09651529880889283,4.599999999999998,0.6499999999999998
7238,100000,0.09651529880889283,4.599999999999998,0.6749999999999998
7239,100000,0.09651529880889283,4.599999999999998,0.6999999999999998
7240,100000,0.09651529880889283,4.599999999999998,0.7249999999999999
7241,100000,0.09651529880889283,4.599999999999998,0.7499999999999999
7242,100000,0.09651529880889283,4.599999999999998,0.7749999999999998
7243,100000,0.09651529880889283,4.599999999999998,0.7999999999999998
7244,100000,0.09651529880889283,4.599999999999998,0.8249999999999998
7245,100000,0.09651529880889283,4.599999999999998,0.8499999999999998
7246,100000,0.09651529880889283,4.599999999999998,0.8749999999999998
7247,100000,0.09651529880889283,4.599999999999998,0.8999999999999998
7248,100000,0.09651529880889283,4.599999999999998,0.9249999999999998
7249,100000,0.09651529880889283,4.599999999999998,0.9499999999999998
7250,100000,0.09651529880889283,4.599999999999998,0.9749999999999998
7251,100000,0.09651529880889283,4.599999999999998,0.9999999999999998
7252,100000,0.09651529880889283,4.649999999999998,0.1
7253,100000,0.09651529880889283,4.649999999999998,0.125
7254,100000,0.09651529880889283,4.649999999999998,0.15
7255,100000,0.09651529880889283,4.649999999999998,0.175
7256,100000,0.09651529880889283,4.649999999999998,0.19999999999999998
7257,100000,0.09651529880889283,4.649999999999998,0.22499999999999998
7258,100000,0.09651529880889283,4.649999999999998,0.24999999999999997
7259,100000,0.09651529880889283,4.649999999999998,0.27499999999999997
7260,100000,0.09651529880889283,4.649999999999998,0.29999999999999993
7261,100000,0.09651529880889283,4.649999999999998,0.32499999999999996
7262,100000,0.09651529880889283,4.649999999999998,0.35
7263,100000,0.09651529880889283,4.649999999999998,0.3749999999999999
7264,100000,0.09651529880889283,4.649999999999998,0.3999999999999999
7265,100000,0.09651529880889283,4.649999999999998,0.42499999999999993
7266,100000,0.09651529880889283,4.649999999999998,0.44999999999999996
7267,100000,0.09651529880889283,4.649999999999998,0.47499999999999987
7268,100000,0.09651529880889283,4.649999999999998,0.4999999999999999
7269,100000,0.09651529880889283,4.649999999999998,0.5249999999999999
7270,100000,0.09651529880889283,4.649999999999998,0.5499999999999999
7271,100000,0.09651529880889283,4.649999999999998,0.5749999999999998
7272,100000,0.09651529880889283,4.649999999999998,0.5999999999999999
7273,100000,0.09651529880889283,4.649999999999998,0.6249999999999999
7274,100000,0.09651529880889283,4.649999999999998,0.6499999999999998
7275,100000,0.09651529880889283,4.649999999999998,0.6749999999999998
7276,100000,0.09651529880889283,4.649999999999998,0.6999999999999998
7277,100000,0.09651529880889283,4.649999999999998,0.7249999999999999
7278,100000,0.09651529880889283,4.649999999999998,0.7499999999999999
7279,100000,0.09651529880889283,4.649999999999998,0.7749999999999998
7280,100000,0.09651529880889283,4.649999999999998,0.7999999999999998
7281,100000,0.09651529880889283,4.649999999999998,0.8249999999999998
7282,100000,0.09651529880889283,4.649999999999998,0.8499999999999998
7283,100000,0.09651529880889283,4.649999999999998,0.8749999999999998
7284,100000,0.09651529880889283,4.649999999999998,0.8999999999999998
7285,100000,0.09651529880889283,4.649999999999998,0.9249999999999998
7286,100000,0.09651529880889283,4.649999999999998,0.9499999999999998
7287,100000,0.09651529880889283,4.649999999999998,0.9749999999999998
7288,100000,0.09651529880889283,4.649999999999998,0.9999999999999998
7289,100000,0.09651529880889283,4.6999999999999975,0.1
7290,100000,0.09651529880889283,4.6999999999999975,0.125
7291,100000,0.09651529880889283,4.6999999999999975,0.15
7292,100000,0.09651529880889283,4.6999999999999975,0.175
7293,100000,0.09651529880889283,4.6999999999999975,0.19999999999999998
7294,100000,0.09651529880889283,4.6999999999999975,0.22499999999999998
7295,100000,0.09651529880889283,4.6999999999999975,0.24999999999999997
7296,100000,0.09651529880889283,4.6999999999999975,0.27499999999999997
7297,100000,0.09651529880889283,4.6999999999999975,0.29999999999999993
7298,100000,0.09651529880889283,4.6999999999999975,0.32499999999999996
7299,100000,0.09651529880889283,4.6999999999999975,0.35
7300,100000,0.09651529880889283,4.6999999999999975,0.3749999999999999
7301,100000,0.09651529880889283,4.6999999999999975,0.3999999999999999
7302,100000,0.09651529880889283,4.6999999999999975,0.42499999999999993
7303,100000,0.09651529880889283,4.6999999999999975,0.44999999999999996
7304,100000,0.09651529880889283,4.6999999999999975,0.47499999999999987
7305,100000,0.09651529880889283,4.6999999999999975,0.4999999999999999
7306,100000,0.09651529880889283,4.6999999999999975,0.5249999999999999
7307,100000,0.09651529880889283,4.6999999999999975,0.5499999999999999
7308,100000,0.09651529880889283,4.6999999999999975,0.5749999999999998
7309,100000,0.09651529880889283,4.6999999999999975,0.5999999999999999
7310,100000,0.09651529880889283,4.6999999999999975,0.6249999999999999
7311,100000,0.09651529880889283,4.6999999999999975,0.6499999999999998
7312,100000,0.09651529880889283,4.6999999999999975,0.6749999999999998
7313,100000,0.09651529880889283,4.6999999999999975,0.6999999999999998
7314,100000,0.09651529880889283,4.6999999999999975,0.7249999999999999
7315,100000,0.09651529880889283,4.6999999999999975,0.7499999999999999
7316,100000,0.09651529880889283,4.6999999999999975,0.7749999999999998
7317,100000,0.09651529880889283,4.6999999999999975,0.7999999999999998
7318,100000,0.09651529880889283,4.6999999999999975,0.8249999999999998
7319,100000,0.09651529880889283,4.6999999999999975,0.8499999999999998
7320,100000,0.09651529880889283,4.6999999999999975,0.8749999999999998
7321,100000,0.09651529880889283,4.6999999999999975,0.8999999999999998
7322,100000,0.09651529880889283,4.6999999999999975,0.9249999999999998
7323,100000,0.09651529880889283,4.6999999999999975,0.9499999999999998
7324,100000,0.09651529880889283,4.6999999999999975,0.9749999999999998
